threshold,cell_type,n_total,n_border,prop_of_border,prop_of_type_border,global_prop,log2_enrichment
0.01,Neuroendocrine,14970,6612,0.006295518013922121,0.4416833667334669,0.00595939015972121,0.07916037572420631
0.01,Neutrophil,14657,4073,0.0038780467136577132,0.2778876987105138,0.005834788348098449,-0.5893500178355403
0.01,Paneth,21381,2550,0.0024279447875833952,0.11926476778448154,0.008511537809285184,-1.8096837729954645
0.01,Plasma,128316,41318,0.03934032264053754,0.3220019327285763,0.051081169521361845,-0.3767827584067799
0.01,Smooth muscle,375113,83191,0.07920908032307852,0.22177583821408484,0.14932830467491667,-0.9147499090960654
0.01,Stroma,212923,97085,0.09243804694217016,0.45596295374384166,0.08476227327844484,0.1250644965038434
0.01,TA,57248,28969,0.027582404922158184,0.5060264114030184,0.022789790772459576,0.27536056092820804
0.1,B,35499,1366,0.002397812128084594,0.03847995718189245,0.014131756264525267,-2.5591497411642123
0.1,CD4+ T cell,117016,29321,0.051468703812275536,0.25057257127230464,0.04658276545958164,0.1438991572679987
0.1,CD57+ Enterocyte,1895,78,0.00013691753000775867,0.04116094986807388,0.0007543783802719902,-2.4619725344379577
0.1,CD66+ Enterocyte,49439,4717,0.008279999859571764,0.0954105058759279,0.019681114903570936,-1.2491092000463708
0.1,CD7+ Immune,7174,1073,0.0018834937140810902,0.14956788402564816,0.0028558894459478935,-0.600528653137746
0.1,CD8+ T,200378,62851,0.11032568818612358,0.31366217848266775,0.07976824859215877,0.4678822342582841
0.1,Cycling TA,82846,11004,0.019315903848786876,0.13282475919175338,0.03298006928338433,-0.7718052114413273
0.1,DC,32001,9009,0.015813974715896125,0.28152245242336177,0.012739241449648527,0.3119206253423419
0.1,Endothelial,180746,51362,0.09015843815716026,0.2841667312139688,0.07195296819031195,0.3254083174425213
0.1,Enterocyte,484823,121417,0.21312968898656454,0.25043572602784936,0.19300263295968714,0.14311104496783264
0.1,Goblet,163157,58100,0.10198600632629203,0.356098726993019,0.0649509833192808,0.6509479305689585
0.1,ICC,33829,9509,0.016691651190304836,0.28109018889118803,0.013466947876633856,0.3097037387703014
0.1,Lymphatic,64496,18555,0.03257057396530721,0.28769225998511533,0.025675138793679303,0.34319705609860207
0.1,M1 Macrophage,21825,4875,0.008557345625484917,0.22336769759450173,0.008688289260916193,-0.021908772078229104
0.1,M2 Macrophage,112475,29345,0.051510832283047155,0.2609024227606135,0.04477504396891404,0.20218099735825962
0.1,MUC1+ Enterocyte,17869,2644,0.004641153196673255,0.14796575074150764,0.007113449750438097,-0.6160659540707066
0.1,NK,5027,842,0.0014780071829042665,0.1674955241694848,0.0020011926742096544,-0.43720654017774513
0.1,Nerve,76899,14240,0.024996225991160043,0.18517796070169965,0.03061263486255186,-0.29241692524728985
0.1,Neuroendocrine,14970,3436,0.006031392732136651,0.22952571810287242,0.00595939015972121,0.017326472563361835
0.1,Neutrophil,14657,1953,0.003428204309040419,0.13324691273794093,0.005834788348098449,-0.7672270591793726
0.1,Paneth,21381,1294,0.00227142671576974,0.060521023338478086,0.008511537809285184,-1.9058205868465463
0.1,Plasma,128316,22618,0.039702572996352374,0.1762679634651953,0.051081169521361845,-0.36355904150128965
0.1,Smooth muscle,375113,44386,0.07791309598620995,0.11832701079408071,0.14932830467491667,-0.9385498919993447
0.1,Stroma,212923,48512,0.08515568225303062,0.22783823260051755,0.08476227327844484,0.006680520400401896
0.1,TA,57248,17179,0.030155208307734434,0.30008035215204026,0.022789790772459576,0.4040195060641126
0.25,B,35499,688,0.0024610629788878,0.019380827628947293,0.014131756264525267,-2.5215868056423107
0.25,CD4+ T cell,117016,14861,0.05315967576926104,0.12699972653312366,0.04658276545958164,0.19053601157901662
0.25,CD57+ Enterocyte,1895,43,0.0001538164361804875,0.022691292875989446,0.0007543783802719902,-2.294071191651058
0.25,CD66+ Enterocyte,49439,2388,0.008542177897651259,0.04830194785493234,0.019681114903570936,-1.204136005085704
0.25,CD7+ Immune,7174,538,0.0019244940154674946,0.07499303038751046,0.0028558894459478935,-0.5694607030829401
0.25,CD8+ T,200378,31705,0.11341279323493851,0.15822595294892652,0.07976824859215877,0.5076968762808386
0.25,Cycling TA,82846,5458,0.019523956015653505,0.06588127368853053,0.03298006928338433,-0.7563489927060894
0.25,DC,32001,4653,0.016644369245297868,0.14540170619668136,0.012739241449648527,0.38575479684304237
0.25,Endothelial,180746,25884,0.09259034032780787,0.14320648866364954,0.07195296819031195,0.36380748284777775
0.25,Enterocyte,484823,56590,0.20242958426636715,0.11672301025322644,0.19300263295968714,0.06879962014134279
0.25,Goblet,163157,27907,0.09982686708113638,0.17104384120816146,0.0649509833192808,0.6200767749701211
0.25,ICC,33829,4766,0.0170485845310745,0.14088503946318248,0.013466947876633856,0.34022902290139834
0.25,Lymphatic,64496,9223,0.03299183699750317,0.14300111634830068,0.025675138793679303,0.3617370220332824
0.25,M1 Macrophage,21825,2497,0.008932084677736681,0.11441008018327606,0.008688289260916193,0.03992478782573755
0.25,M2 Macrophage,112475,14545,0.05202930381965559,0.12931762613914202,0.04477504396891404,0.2166295499753742
0.25,MUC1+ Enterocyte,17869,1188,0.004249626190288817,0.06648385472046561,0.007113449750438097,-0.7432133015653037
0.25,NK,5027,423,0.0015131244768452606,0.08414561368609509,0.0020011926742096544,-0.4033291682049314
0.25,Nerve,76899,6957,0.024886068523433755,0.0904693168961885,0.03061263486255186,-0.29878888090519173
