threshold,cell_type,n_total,n_border,prop_of_border,prop_of_type_border,global_prop,log2_enrichment
0.4,Goblet,163157,87,0.002291644716046781,0.0005332287306091678,0.0649509833192808,-4.824895460986083
0.4,ICC,33829,1049,0.02763144031187441,0.031008897691329924,0.013466947876633856,1.036887792680638
0.4,Lymphatic,64496,1833,0.048282583500158044,0.02842036715455222,0.025675138793679303,0.9111307720153531
0.4,M1 Macrophage,21825,658,0.017332209461595194,0.030148911798396336,0.008688289260916193,0.9963114531550159
0.4,M2 Macrophage,112475,4228,0.11136866505110105,0.03759057568348522,0.04477504396891404,1.3145765963988365
0.4,MUC1+ Enterocyte,17869,17,0.00044779264566431354,0.0009513682914544742,0.007113449750438097,-3.9896436230114554
0.4,NK,5027,45,0.0011853334738173005,0.008951661030435647,0.0020011926742096544,-0.7555665855253206
0.4,Nerve,76899,1207,0.03179327784216626,0.015695912820712882,0.03061263486255186,0.054594537690765534
0.4,Neuroendocrine,14970,0,0.0,0.0,0.00595939015972121,-22.50673351482391
0.4,Neutrophil,14657,275,0.0072437045622168374,0.018762366104932798,0.005834788348098449,0.31204733405609975
0.4,Paneth,21381,11,0.00028974818248867347,0.0005144754688742342,0.008511537809285184,-4.876543485849492
0.4,Plasma,128316,2389,0.06292803708776736,0.018618099067926056,0.051081169521361845,0.3009113799251284
0.4,Smooth muscle,375113,4027,0.1060741755347171,0.01073543172324073,0.14932830467491667,-0.49341418014250604
0.4,Stroma,212923,9679,0.25495205984617003,0.04545774763646952,0.08476227327844484,1.588731797041347
0.4,TA,57248,15,0.0003951111579391002,0.0002620178870877585,0.022789790772459576,-5.849981692750825
0.49,B,35499,8,0.0019029495718363464,0.00022535846080171273,0.014131756264525267,-2.892630880016643
0.49,CD4+ T cell,117016,281,0.06684110371075166,0.0024013810077254394,0.04658276545958164,0.5209392566817093
0.49,CD57+ Enterocyte,1895,0,0.0,0.0,0.0007543783802719902,-19.524930717276575
0.49,CD66+ Enterocyte,49439,0,0.0,0.0,0.019681114903570936,-24.23030868686566
0.49,CD7+ Immune,7174,0,0.0,0.0,0.0028558894459478935,-21.445509206912767
0.49,CD8+ T,200378,191,0.04543292102759277,0.0009531984549202008,0.07976824859215877,-0.8120765246430015
0.49,Cycling TA,82846,2,0.0004757373929590866,2.414117760664365e-05,0.03298006928338433,-6.115282204932324
0.49,DC,32001,74,0.017602283539486202,0.0023124277366332303,0.012739241449648527,0.46648319439745334
0.49,Endothelial,180746,501,0.11917221693625119,0.0027718455733460215,0.07195296819031195,0.7279218190855552
0.49,Enterocyte,484823,77,0.018315889628924834,0.00015882084802082408,0.19300263295968714,-3.397452776093687
0.49,Goblet,163157,9,0.0021408182683158895,5.5161592821638054e-05,0.0649509833192808,-4.923116478442352
0.49,ICC,33829,120,0.028544243577545196,0.003547252357444796,0.013466947876633856,1.0837768566391905
0.49,Lymphatic,64496,273,0.06493815413891532,0.004232820640039692,0.025675138793679303,1.3386942673284974
0.49,M1 Macrophage,21825,60,0.014272121788772598,0.0027491408934707906,0.008688289260916193,0.7160557254722888
